Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","250","France","5419","Yield","01520.01","Cassava, fresh","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01447","Castor oil seeds","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01213","Cauliflowers and broccoli","2021","2021","100 g/ha","133791","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01199.90","Cereals n.e.c.","2021","2021","100 g/ha","35454","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01344.02","Cherries","2021","2021","100 g/ha","18341","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01373","Chestnuts, in shell","2021","2021","100 g/ha","11000","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01703","Chick peas, dry","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01691","Chicory roots","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","100 g/ha","225588","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01655","Cinnamon and cinnamon-tree flowers, raw","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01656","Cloves (whole stems), raw","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01640","Cocoa beans","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01460","Coconuts, in shell","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01610","Coffee, green","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01929.08","Coir, raw","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01706","Cow peas, dry","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01355.02","Cranberries","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01232","Cucumbers and gherkins","2021","2021","100 g/ha","1150442","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01351.01","Currants","2021","2021","100 g/ha","39526","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01314","Dates","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01233","Eggplants (aubergines)","2021","2021","100 g/ha","416690","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01315","Figs","2021","2021","100 g/ha","76667","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","26190.01","Flax, processed but not spun","2021","2021","100 g/ha","60258","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01193","Fonio","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01657","Ginger, raw","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01351.02","Gooseberries","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01330","Grapes","2021","2021","100 g/ha","66949","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01290.01","Green corn (maize)","2021","2021","100 g/ha","208186","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01252","Green garlic","2021","2021","100 g/ha","69562","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","0142","Groundnuts, excluding shelled","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01374","Hazelnuts, in shell","2021","2021","100 g/ha","16431","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01449.02","Hempseed","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01659","Hop cones","2021","2021","100 g/ha","16964","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01499.03","Jojoba seeds","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01922.01","Jute, raw or retted","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01499.05","Kapok fruit","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01499.01","Karite nuts (sheanuts)","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01352","Kiwi fruit","2021","2021","100 g/ha","117125","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01379.02","Kola nuts","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01254","Leeks and other alliaceous vegetables","2021","2021","100 g/ha","286942","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01322","Lemons and limes","2021","2021","100 g/ha","104633","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01704","Lentils, dry","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01214","Lettuce and chicory","2021","2021","100 g/ha","283036","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01441","Linseed","2021","2021","100 g/ha","19451","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01356","Locust beans (carobs)","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01709.02","Lupins","2021","2021","100 g/ha","22616","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","0112","Maize (corn)","2021","2021","100 g/ha","99117","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01316","Mangoes, guavas and mangosteens","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01630","Maté leaves","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01449.01","Melonseed","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","0118","Millet","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01199.02","Mixed grain","2021","2021","100 g/ha","40746","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01270","Mushrooms and truffles","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01442","Mustard seed","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01950.01","Natural rubber in primary forms","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","0117","Oats","2021","2021","100 g/ha","44784","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01491.01","Oil palm fruit","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01239.01","Okra","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01450","Olives","2021","2021","100 g/ha","16202","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","100 g/ha","364068","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01253.01","Onions and shallots, green","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01323","Oranges","2021","2021","100 g/ha","116813","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01241.90","Other beans, green","2021","2021","100 g/ha","124661","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01329","Other citrus fruit, n.e.c.","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01359.90","Other fruits, n.e.c.","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","100 g/ha","34667","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01449.90","Other oil seeds, n.e.c.","2021","2021","100 g/ha","17944","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01349.10","Other pome fruits","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01709.90","Other pulses n.e.c.","2021","2021","100 g/ha","22029","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01349.20","Other stone fruits","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01809","Other sugar crops n.e.c.","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01319","Other tropical fruits, n.e.c.","2021","2021","100 g/ha","97241","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","100 g/ha","121910","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01317","Papayas","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01345","Peaches and nectarines","2021","2021","100 g/ha","149397","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01342.01","Pears","2021","2021","100 g/ha","117267","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01705","Peas, dry","2021","2021","100 g/ha","28414","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01242","Peas, green","2021","2021","100 g/ha","64412","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01651","Pepper (Piper spp.), raw","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01930.01","Peppermint, spearmint","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01359.01","Persimmons","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01707","Pigeon peas, dry","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01318","Pineapples","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01375","Pistachios, in shell","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01313","Plantains and cooking bananas","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01346","Plums and sloes","2021","2021","100 g/ha","67694","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01321","Pomelos and grapefruits","2021","2021","100 g/ha","254054","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01448","Poppy seed","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01510","Potatoes","2021","2021","100 g/ha","424747","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01235","Pumpkins, squash and gourds","2021","2021","100 g/ha","303296","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01930.02","Pyrethrum, dried flowers","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01342.02","Quinces","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01194","Quinoa","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01929.04","Ramie, raw or retted","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01443","Rape or colza seed","2021","2021","100 g/ha","33736","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01353.01","Raspberries","2021","2021","100 g/ha","82903","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","0113","Rice","2021","2021","100 g/ha","50724","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","0116","Rye","2021","2021","100 g/ha","44954","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01446","Safflower seed","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01921.01","Seed cotton, unginned","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01444","Sesame seed","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01929.05","Sisal, raw","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","0114","Sorghum","2021","2021","100 g/ha","56679","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01344.01","Sour cherries","2021","2021","100 g/ha","10000","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","0141","Soya beans","2021","2021","100 g/ha","28459","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01215","Spinach","2021","2021","100 g/ha","192133","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01354","Strawberries","2021","2021","100 g/ha","186453","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01241.01","String beans","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01801","Sugar beet","2021","2021","100 g/ha","855116","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01802","Sugar cane","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01445","Sunflower seed","2021","2021","100 g/ha","27391","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01530","Sweet potatoes","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01499.04","Tallowtree seeds","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01324","Tangerines, mandarins, clementines","2021","2021","100 g/ha","199780","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01550","Taro","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01620","Tea leaves","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01234","Tomatoes","2021","2021","100 g/ha","1178473","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01191","Triticale","2021","2021","100 g/ha","51297","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01929.02","True hemp, raw or retted","2021","2021","100 g/ha","78117","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01499.02","Tung nuts","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01970","Unmanufactured tobacco","2021","2021","100 g/ha","25344","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01658","Vanilla, raw","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01709.01","Vetches","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01376","Walnuts, in shell","2021","2021","100 g/ha","14056","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01221","Watermelons","2021","2021","100 g/ha","274659","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","0111","Wheat","2021","2021","100 g/ha","69284","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","01540","Yams","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","01591","Yautia","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","F1717","Cereals, primary","2021","2021","100 g/ha","71709","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","F1804","Citrus Fruit, Total","2021","2021","100 g/ha","153909","A","Official figure"
"QCL","Crops and livestock products","250","France","5423","Extraction Rate","F17530","Fibre Crops, Fibre Equivalent","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","F17530","Fibre Crops, Fibre Equivalent","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","F1738","Fruit Primary","2021","2021","100 g/ha","86584","A","Official figure"
"QCL","Crops and livestock products","250","France","5423","Extraction Rate","F1841","Oilcrops, Cake Equivalent","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","F1841","Oilcrops, Cake Equivalent","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5423","Extraction Rate","F1732","Oilcrops, Oil Equivalent","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","F1732","Oilcrops, Oil Equivalent","2021","2021","","","",""
"QCL","Crops and livestock products","250","France","5419","Yield","F1726","Pulses, Total","2021","2021","100 g/ha","25520","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","F1720","Roots and Tubers, Total","2021","2021","100 g/ha","424747","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","F1723","Sugar Crops Primary","2021","2021","100 g/ha","855116","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","F1729","Treenuts, Total","2021","2021","100 g/ha","13887","A","Official figure"
"QCL","Crops and livestock products","250","France","5419","Yield","F1735","Vegetables Primary","2021","2021","100 g/ha","233576","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01929.07","Abaca, manila hemp, raw","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01929.06","Agave fibres, raw, n.e.c.","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01371","Almonds, in shell","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01341","Apples","2021","2021","100 g/ha","295653","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01343","Apricots","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01379.01","Areca nuts","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01216","Artichokes","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01211","Asparagus","2021","2021","100 g/ha","53532","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01311","Avocados","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5423","Extraction Rate","03211","Balata, gutta-percha, guayule, chicle and similar natural gums in primary forms or in plates, sheets or strip","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01708","Bambara beans, dry","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01312","Bananas","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","0115","Barley","2021","2021","100 g/ha","67627","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01701","Beans, dry","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01355.01","Blueberries","2021","2021","100 g/ha","46548","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01377","Brazil nuts, in shell","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01702","Broad beans and horse beans, dry","2021","2021","100 g/ha","40955","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01243","Broad beans and horse beans, green","2021","2021","100 g/ha","63243","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01192","Buckwheat","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01212","Cabbages","2021","2021","100 g/ha","574221","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01195","Canary seed","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01229","Cantaloupes and other melons","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01251","Carrots and turnips","2021","2021","100 g/ha","644752","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01372","Cashew nuts, in shell","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01359.02","Cashewapple","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01219.01","Cassava leaves","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01520.01","Cassava, fresh","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01447","Castor oil seeds","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01213","Cauliflowers and broccoli","2021","2021","100 g/ha","221664","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01199.90","Cereals n.e.c.","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01344.02","Cherries","2021","2021","100 g/ha","45415","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01373","Chestnuts, in shell","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01703","Chick peas, dry","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01691","Chicory roots","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","100 g/ha","1481667","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01655","Cinnamon and cinnamon-tree flowers, raw","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01656","Cloves (whole stems), raw","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01640","Cocoa beans","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01460","Coconuts, in shell","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01610","Coffee, green","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01929.08","Coir, raw","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01706","Cow peas, dry","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01355.02","Cranberries","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01232","Cucumbers and gherkins","2021","2021","100 g/ha","1064912","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01351.01","Currants","2021","2021","100 g/ha","64648","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01314","Dates","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01233","Eggplants (aubergines)","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01315","Figs","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","26190.01","Flax, processed but not spun","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01193","Fonio","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01657","Ginger, raw","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01351.02","Gooseberries","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01330","Grapes","2021","2021","100 g/ha","114335","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01290.01","Green corn (maize)","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01252","Green garlic","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","0142","Groundnuts, excluding shelled","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01374","Hazelnuts, in shell","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01449.02","Hempseed","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01659","Hop cones","2021","2021","100 g/ha","22919","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01499.03","Jojoba seeds","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01922.01","Jute, raw or retted","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01499.05","Kapok fruit","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01499.01","Karite nuts (sheanuts)","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01922.02","Kenaf, and other textile bast fibres, raw or retted","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01352","Kiwi fruit","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01379.02","Kola nuts","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01254","Leeks and other alliaceous vegetables","2021","2021","100 g/ha","385496","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01322","Lemons and limes","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01704","Lentils, dry","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01214","Lettuce and chicory","2021","2021","100 g/ha","317388","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01441","Linseed","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01356","Locust beans (carobs)","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01709.02","Lupins","2021","2021","100 g/ha","18414","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","0112","Maize (corn)","2021","2021","100 g/ha","103608","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01316","Mangoes, guavas and mangosteens","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01630","Maté leaves","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01449.01","Melonseed","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","0118","Millet","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01199.02","Mixed grain","2021","2021","100 g/ha","36111","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01270","Mushrooms and truffles","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01442","Mustard seed","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01950.01","Natural rubber in primary forms","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01653","Nutmeg, mace, cardamoms, raw","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","0117","Oats","2021","2021","100 g/ha","43232","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01491.01","Oil palm fruit","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01239.01","Okra","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01450","Olives","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","100 g/ha","445440","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01253.01","Onions and shallots, green","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01323","Oranges","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01241.90","Other beans, green","2021","2021","100 g/ha","108682","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","100 g/ha","31160","A","Official figure"
"QCL","Crops and livestock products","276","Germany","5419","Yield","01329","Other citrus fruit, n.e.c.","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01929.90","Other fibre crops, raw, n.e.c.","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01359.90","Other fruits, n.e.c.","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","","","",""
"QCL","Crops and livestock products","276","Germany","5419","Yield","01449.90","Other oil seeds, n.e.c.","2021","2021","","","",""
